微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IkxRh0Sch,#公祭日#【以国之名，#向30万遇难同胞下半旗志哀#】13日，8时整。在侵华日军南京大屠杀遇难同胞纪念馆集会广场，庄严的国歌声中，五星红旗缓缓升到杆顶，随即又缓缓下降……以国之名，祭奠与追思侵华日军南京大屠杀中的死难同胞。转发，愿逝者安息，和平永存！荔直播的秒拍视频  ,,无,无,无,2019-12-13 09:18,新媒体聚合平台,10101,4066,1293
IkxJCruet,【满满都是爱 #爸爸嘴含输液管为女儿暖药液#】8日，河南郑州一位爸爸抱着女儿挂点滴，嘴里一直含着滴管，令人感动。孩子妈妈称，宝宝一岁半，腹泻一周多了，孩子爸爸担心药液太凉，一开始用手握着滴管，之后改成用嘴含，直到女儿输液结束。网友：心都暖化了！时间视频的微博视频  ,,无,无,无,2019-12-13 08:59,社会热点 · 视频社区,9578,613,831
IkxjtENmg,#微盘点#【今年的国家公祭日，他们没能等到】12月，胡信佳、金茂芝两位南京大屠杀幸存者去世。2019年以来，已有13位幸存者永远离开。目前#登记在册在世幸存者仅剩78位#。见证者正在凋零，血与泪的记忆不能忘，不敢忘！今天，南京大屠杀死难者国家#公祭日#，为了不能忘却的纪念，转发铭记！  [组图共13张] 原图 ,,"http://ww2.sinaimg.cn/large/a716fd45ly1g9uritydc3j20go0ijqaw.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1g9uriu7w2oj20go0hvtgq.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1g9uriuj06kj20go0ikdnl.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1g9uriuvmjij20go0inaht.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1g9uriv3tqrj20go0ihwmv.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1g9urivbo4cj20go0hyn4j.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1g9uritmghwj20go0i9dmp.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1g9urivkk41j20go0imn4x.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1g9urivv853j20go0ibwlp.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1g9uriw6x1hj20go0hy44x.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1g9uriwemxsj20go0hragr.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1g9uriwpj8mj20go0i9tgq.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1g9uriwzqiyj20go0jtwm7.jpg",无,无,2019-12-13 07:54,无,90655,25706,8027
Ikx7jzTBa,【#人民锐评#：教师施暴纵暴，乃香港教育之耻】半年修例风波，被捕者5890人，近四成是学生，900余人尚未成年；教师专业操守问题集中显现，30宗个案已然证实，还有70多宗为人瞩目；而从香港各大高校被捕学生统计排名中，世人竟发现没有一所大学“独善其身”。不止特区政府教育局，每个香港市民都应该“心水清”、有行动，“亡羊补牢，为时未晚”，香港的青少年不能再被荼毒了，止暴制乱，关乎的正是香港的未来和根本。 http://t.cn/AiDb51F8 ,,无,无,无,2019-12-13 07:24,微博 weibo.com,4437,820,680
IkucYc56E,【此刻，转发微博，历史永远不能忘记！】82年前的今天，日本侵略军攻占南京，40多天的血腥屠杀，30多万同胞惨遭杀害……12月13日，第六个南京大屠杀死难者#国家公祭日#，我们以国家之名祭奠，共同守望和平！转发这条微博，昵称后将点亮紫金草，勿忘历史，吾辈自强！#公祭日# 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1g9udj3z5ywj20go0umqb0.jpg,无,无,2019-12-13 00:00,微博 weibo.com,329713,6538872,57518
IktEbEKlY,【夜读：成年人的走散，都是静悄悄的】我们总固执地觉得朋友就是一生一起走，可当我们把时间拉长看，会发现再好的友谊都逃不过岁月。友谊也会过期，但都没关系，至少我们拥有过。有那么一个人，你们见面可以少，聊天可以少，但能在你的关键时刻都在、在你需要的时候都在，那就够了。 http://t.cn/AiDyRXwC ,,无,无,无,2019-12-12 22:34,微博 weibo.com,7141,3093,1074
Ikt4K6lWX,【大事！#我国将启动太阳系近邻宜居行星太空探索#计划】12日，中国航天科技集团有限公司总经理透露了中国航天科技集团面向2030年和2045年将开展的重大工程项目，其中包括#太阳系近邻宜居行星太空探索计划#—“觅音计划”。“觅音计划”将通过发射宇航飞行器，以直接成像手段率先发现和认证太阳系外宜居行星并刻画其宜居性。http://t.cn/AiDyAuJT [组图共2张] 原图 ,,"http://ww3.sinaimg.cn/large/a716fd45ly1g9u8s60s24j20dw09gq57.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1g9u8s61d4pj20g4096gpa.jpg",无,无,2019-12-12 21:07,微博 weibo.com,6875,1735,1270
IksJq4ov2,#微盘点#【提气！#2019中国外交天团高能回应#】有理有据、有力有节，这是中国的大国气度！  人民日报的微博视频  ,,无,无,无,2019-12-12 20:15,微博视频,39667,4451,1564
IkssS73dy,【#中央经济工作会议确定6大重点工作#】#中央经济工作会议#12月10日至12日在京举行。会议确定，明年要抓好以下重点工作：①坚定不移贯彻新发展理念；②坚决打好三大攻坚战；③确保民生特别是困难群众基本生活得到有效保障和改善；④继续实施积极的财政政策和稳健的货币政策；⑤着力推动高质量发展；⑥深化经济体制改革。 [组图共6张] 原图 ,,"http://ww2.sinaimg.cn/large/a716fd45ly1g9u63twofkj20go0t6ne0.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1g9u63tre47j20go0t6dwg.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1g9u63ug6pbj20go0t61a9.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1g9u63u2upij20go0t6qkb.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1g9u63u1lbzj20go0t64f9.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1g9u63u6rs7j20go0t6tpe.jpg",无,无,2019-12-12 19:34,微博 weibo.com,2516,1024,368
IksngzBR4,【#中央经济工作会议再提房住不炒#】#中央经济工作会议#12月10日至12日在北京举行。会议确定，要加大城市困难群众住房保障工作，加强城市更新和存量住房改造提升，做好城镇老旧小区改造，大力发展租赁住房。要坚持房子是用来住的、不是用来炒的定位，全面落实因城施策，稳地价、稳房价、稳预期的长效管理调控机制，促进房地产市场平稳健康发展。 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1g9u5okyp6zj20go0t6ka8.jpg,无,无,2019-12-12 19:20,微博 weibo.com,4635,994,1218
IksdmyJrd,【奋战超90小时扑灭山火！#市民夹道欢送扑灭佛山山火消防员#】经过消防指战员奋战超90小时，12月9日18点30分，佛山高明凌云山森林火灾已全部扑灭。10日，消防指战员准备撤离时，当地市民走上街头，为他们送上鲜花，并打出“高明人民感谢您”等横幅，稚嫩的童声高呼“谢谢消防员叔叔，你们辛苦了”。http://t.cn/Aie1h2E9 ,,无,无,无,2019-12-12 18:56,微博 weibo.com,15024,940,946
IkrKWgTec,【转给TA！#14日双子座流星雨来了#】天文专家介绍，年度三大流星雨之一的双子座流星雨将于12月14日达到极盛。届时，每小时将有100多颗流星划过苍穹，“绽放”夜空，如果天晴好，我国感兴趣的公众可选择视野开阔、没有灯光影响之处进行观测。你想和谁一起看？双子座流星雨14日迎来极盛 每小时百余颗流星“绽放”夜空  [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/a716fd45ly1g9u2wqj41nj21cj0u0k5w.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1g9u2wprcvxj21es0u0gsf.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1g9u2wqqwdej214o0u0kif.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1g9u2wq6sc4j21cs0u0qho.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1g9u2wq92scj20u016w7fc.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1g9u2wqbm49j20u010udrt.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1g9u2wqyzmgj21dr0u04d7.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1g9u2wqi3aoj21es0u0woy.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1g9u2wraydhj21bo0u04qp.jpg",无,无,2019-12-12 17:46,微博 weibo.com,13040,3557,3205
Ikru4fB2f,【#九部门加大力度落实职工带薪休假#制度 推动错峰出行】近日，发改委等9部门联合发布意见，指出完善带薪休假相关制度：鼓励用人单位在年初统筹安排当年休假。各地可制定出台中小学放春假或秋假的办法，引导职工家庭在适宜出行季节带薪休假。积极推行岗位AB角制度等。你觉得#带薪休假为什么落实难#？http://t.cn/AiDAYe3X [组图共9张] 原图 ,,"http://ww4.sinaimg.cn/large/a716fd45ly1g9u1se5dwnj20go0jltey.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1g9u1sef3wkj20go0itjww.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1g9u1sesydsj20go0goq83.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1g9u1sf4lusj20go0y6gtc.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1g9u1sff2q6j20go0o3n42.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1g9u1sfqcu0j20go0goafe.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1g9u1sfxdcvj20go0godl7.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1g9u1sg5kuyj20go0go79n.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1g9u1sgjvb9j20sg0izdlu.jpg",无,无,2019-12-12 17:04,新媒体聚合平台,3577,2132,1016
IkroMvxO2,【#外交部称西方对华恐惧偏执症是种病#】12日，外交部发言人华春莹回应记者提问：现在一些西方国家政客和媒体似乎集体患上了“对华恐惧偏执症”，表现为“逢中必反”。这种现象说到底，是对华认知出了问题。“对华恐惧偏执症”是种病，也很危险，但并非无药可治，它需要的只是抛弃零和冷战思维，秉持平等相互尊重，拥抱开放包容，实现互利共赢。 http://t.cn/AiD2IViR ,,无,无,无,2019-12-12 16:51,微博 weibo.com,2865,361,353
IkqoS5U7C,【落叶纷飞的季节，教你用#银杏叶折蝴蝶#】入冬后，很多地方都迎来了满城金黄的银杏季。走在路上，捡上几片银杏叶把玩，简单又有趣味！复旦大学一位小姐姐，教你用两片银杏叶折一只蝴蝶，戳↓不难！收藏试试~中新视频的秒拍视频  ,,无,无,无,2019-12-12 14:18,微博 weibo.com,4862,1117,573
Ikq6Vftkf,【女子#考公务员笔试第一怕不稳给对手投毒#】女子何某认为婚姻工作不顺，想努力考上公务员。在拿到笔试第一名的同时，为让工作机会更稳，何某竟伙同肖某，由肖某将毒品放入被害人水杯中并确保其喝下，使其受到行政处罚从而无法通过政审。此案于11月25日在北京顺义法院开庭审理，未当庭宣判。http://t.cn/AiesvAnD ,,无,无,无,2019-12-12 13:34,微博 weibo.com,15156,831,1826
IkpUlrdGt,【#人民日报把脉三大球#：“从娃娃抓起”怎样落到实处】足篮排三大球，关注度高、影响力大，是建设体育强国不可或缺的内容，也是最早启动职业联赛改革的项目，但20多年过去，发展水平参差，总体而言难如人意。问题出在哪里？“从娃娃抓起”，是振兴三大球的共识。这些年实践中，却有不少需要反思之处。 http://t.cn/AiDwjieO ,,无,无,无,2019-12-12 13:03,微博 weibo.com,2708,398,1069
IkoMlzTrw,【感动！#澳门城市大学学子献唱七子之歌#】“你可知Macau，不是我真姓，我离开你太久了母亲……”#澳门回归20周年#，澳门城市大学师生献唱《七子之歌--澳门》，把对祖国母亲的爱都唱进了歌里。澳门城市大学的微博视频  ,,无,无,无,2019-12-12 10:11,校园 · 视频社区,21523,2832,1443
IkolimWjK,【#人民日报三连问#：#美国究竟要建立哪门子国际秩序#】美国顽固坚持“美国优先”政策，在国际事务中以自我为中心，大搞“退出主义”，早已不再是国际治理体系的积极构建者和贡献者，而是臭名昭著的搅局者和破坏者，是名副其实的“修正主义国家”。对于这样的美国，其有何资格奢谈制定“基于规则的国际秩序”？对于这样的美国，即使制定了新的规则，美又能在多大程度上去遵守？对于这样的美国，即使其声称要遵守规则，谁又真正会相信？ http://t.cn/AiDz3sr3 ,,无,无,无,2019-12-12 09:04,微博 weibo.com,4330,793,756
Iko9cnJD9,【#匈牙利辱华运动员发道歉信#】北京时间12月11日，匈牙利滑冰协会在官网上刊登了此前涉嫌辱华的匈牙利短道速滑队员布尔扬·乔巴（Burjan Csaba）的道歉信，他承认了自己的行为“令人反感”，并向中国方面道歉。他在信中写道：“我不想伤害中国和中国人民。我承认我的做法令人反感，我的行为让匈牙利冰协和主教练张晶受到了屈辱，我应该对自己的言行举止更加负责，在此我向张晶、匈牙利冰协以及中国滑冰协会道歉。”此前运动员布尔杨·乔巴来上海参加比赛时，因边检等待时间过长（超过1小时）心生不满，随即在社交网站发表不当辱华言论。随后教练张晶宣布递交辞职申请。http://t.cn/AiDzOdbL [组图共2张] 原图 ,,"http://ww3.sinaimg.cn/large/a716fd45ly1g9tmwlr62uj20fa0li75n.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1g9tn2is0mkj20go0qydie.jpg",无,无,2019-12-12 08:34,微博 weibo.com,32828,717,2579
IknV5c3v4,#微盘点#【一起听，#2019年度声音盘点#】国庆70周年阅兵场上铿锵的脚步，大兴国际机场首飞航班的轰鸣，海外爱国留学生的奋力呐喊，饭圈女孩对阿中哥哥的大声表白......2019即将过去，这不平凡的一年里，你记住了哪些声音？一段段同期声，回忆你我共同的2019↓↓ 人民日报的微博视频  ,,无,无,无,2019-12-12 08:00,微博 weibo.com,44389,12244,3319
IkkgxeGmT,【夜读：幸福，一半要争，一半要随】随，不是妥协，更不是放弃，而是知止而后安。对人生路上的鲜花掌声，多数人都能泰然处之，但对坎坷泥泞，却很难平常心看待。拿得起，是能力；放得下，是智慧。生活不易，患得患失不如顺其自然。极限时要学会转向，给自己点空间，以便从容转身。 http://t.cn/AiDPxRGr ,,无,无,无,2019-12-11 22:41,微博 weibo.com,4465,2544,756
IkjdDdRlC,【#国台办回应台湾居民可在内地参加社保#】12月11日，国台办发言人朱凤莲表示，出台《暂行办法》，在大陆就业、居住、就读的台胞可和大陆居民一样，享受国家提供的相关福利制度。对在大陆参保的台胞，大陆各级财政都将按规定给予相应的财政补助，保障参保台胞的社会保障水平。  人民日报的微博视频  ,,无,无,无,2019-12-11 20:02,微博视频,86675,1255,6811
IkiUD4Pdh,#澳门回归20周年#【即将正式通关！#新横琴口岸一分钟从珠海到澳门#】11日，横琴口岸及综合交通枢纽开发工程首次对媒体开放。经合作自助通道过关，最快一分钟能从珠海到澳门。之后，珠澳将共同确定正式通关时间。据介绍，新横琴口岸设计日通关流量达22.2万人次，两地往来将更快捷。（赵展慧）  http://t.cn/Aiesg2X0 ,,无,无,无,2019-12-11 19:15,社会热点 · 视频社区,7141,877,655
IkitIrgZt,【#华春莹劝美方要有自知之明#】昨天，美国国务卿蓬佩奥发表再次声明，指责中国“压迫”宗教与少数民族人士。今天，中国外交部发言人华春莹回应：美方这个声明，让我再次想起安徒生童话《皇帝的新装》。这真是莫大的讽刺，明明自己没穿衣服，还自我感觉好到爆棚。今天的美国，还真没什么资格和中国谈人权和道德。自知之明是一种智慧，也是一种做人的境界，希望美方能够认识到这一点。http://t.cn/AiesPO6s ,,无,无,无,2019-12-11 18:08,微博 weibo.com,13406,1170,1462
